Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82795;04/05/2008;1200;23.4;21.7;86;953.2;14;2.5;8;
82795;04/05/2008;1800;28.5;22.9;61;950.1;14;3.3;8;
82795;05/05/2008;0000;24.1;22.2;84;953.1;9;2.8;6;
82795;05/05/2008;1200;25.1;23.2;85;953;18;2.1;8;
82795;05/05/2008;1800;27.6;24.1;75;949.8;9;1.3;4;
82795;06/05/2008;0000;23.8;23.1;94;951.9;9;3.5;8;
82795;06/05/2008;1200;26.2;23.4;78;952.7;36;2.6;6;
82795;06/05/2008;1800;31.1;24.9;61;948.8;23;1.1;7;
82795;07/05/2008;0000;25.4;24;89;950.4;23;1.3;7;
82795;07/05/2008;1200;25;22.7;82;952.4;18;1.5;9;
82795;07/05/2008;1800;28.1;24;69;948.9;14;3.1;10;
82795;08/05/2008;0000;23.4;23;96;951.4;9;0.8;10;
82795;08/05/2008;1200;24.6;22.5;83;951.7;18;2.1;8;
82795;08/05/2008;1800;28.2;23.3;66;949.8;14;1.6;6;
