Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82792;13/03/2008;0000;24.3;22.4;85;945.3;9;1.6;9;
82792;13/03/2008;1200;25.2;22.8;81;946.5;14;1.3;6;
82792;13/03/2008;1800;31.6;24.2;56;941.6;18;1.6;7;
82792;14/03/2008;0000;25;23.2;87;944;18;0.5;10;
82792;14/03/2008;1200;24.7;22.8;85;944.8;9;0.5;5;
82792;14/03/2008;1800;31.4;25.3;62;940.8;18;2.5;7;
82792;15/03/2008;0000;23.9;21.7;83;944.8;9;1.5;10;
82792;15/03/2008;1200;24.2;23;90;945.5;9;1.6;10;
82792;15/03/2008;1800;29.3;23.5;63;942.7;9;2.8;9;
82792;16/03/2008;0000;24.4;22.8;88;945;27;1.6;10;
82792;16/03/2008;1200;24.7;21.8;77;946.5;9;2.8;4;
82792;16/03/2008;1800;24.2;22.6;87;943.2;5;1.8;10;
82792;17/03/2008;0000;24.1;22.3;85;946;18;1.6;8;
82792;17/03/2008;1200;24.4;22.3;84;946.5;18;1.5;8;
82792;17/03/2008;1800;30.1;22.7;52;941.7;5;1;4;
82792;18/03/2008;0000;21.2;20.5;94;944.8;9;3;10;
82792;18/03/2008;1200;24.3;22;82;946.8;9;1.6;7;
82792;18/03/2008;1800;29.2;23.8;65;942;36;1.3;8;
82792;19/03/2008;0000;22.1;21.1;92;946.2;9;3.1;10;
82792;19/03/2008;1200;23.6;21.9;85;945.5;9;1.3;8;
82792;19/03/2008;1800;25.2;22.8;81;942;27;2;9;
82792;20/03/2008;0000;23.8;22.8;92;945.3;18;0.8;10;
82792;20/03/2008;1200;22.4;21.4;92;945.7;9;0.3;10;
82792;20/03/2008;1800;24.2;21.8;81;942.7;14;6;10;
82792;21/03/2008;0000;22.4;21.6;93;945.2;18;0.1;10;
82792;21/03/2008;1200;23.8;22.2;87;946.1;9;2.5;10;
82792;21/03/2008;1800;28;23.2;66;941.7;5;2.3;7;
82792;22/03/2008;0000;23.4;22.2;91;944.9;9;1.8;10;
82792;22/03/2008;1200;23.8;22.2;87;945.9;9;1.8;10;
82792;22/03/2008;1800;28.2;24;70;941.2;5;5.5;8;
82792;23/03/2008;0000;23.6;23;94;944.3;14;0.7;10;
82792;23/03/2008;1200;24.6;22.8;85;944.7;5;1.5;7;
82792;23/03/2008;1800;29.6;25;69;940.4;9;2.3;4;
82792;24/03/2008;0000;24;22.6;90;943.9;9;1;10;
82792;24/03/2008;1200;24.6;22.6;83;946.2;9;2.6;9;
82792;24/03/2008;1800;28.5;24;70;941.3;5;1.5;10;
82792;25/03/2008;0000;24.2;22.4;85;944.4;18;1.5;10;
82792;25/03/2008;1200;24.6;22;79;946.2;14;1.6;6;
82792;25/03/2008;1800;28.9;24.6;70;941.7;18;3.1;8;
82792;26/03/2008;0000;24.4;22.5;86;944.5;18;2.5;10;
82792;26/03/2008;1200;24.2;22.5;86;944.7;9;2.6;9;
82792;26/03/2008;1800;28.8;23.4;63;940.3;9;1.6;6;
82792;27/03/2008;0000;22.4;21.6;93;944.4;9;0.7;10;
82792;27/03/2008;1200;24.6;22.9;85;943.9;9;2.6;8;
82792;27/03/2008;1800;29.6;23.3;59;939;9;3;3;
82792;28/03/2008;0000;21.9;20.9;91;943.9;9;3.5;10;
82792;28/03/2008;1200;25.1;23.3;85;944.1;9;2.5;10;
82792;28/03/2008;1800;24.6;23.3;88;940.8;9;1.6;9;
82792;29/03/2008;0000;22.8;22.2;95;944;5;1.5;10;
82792;29/03/2008;1200;24.4;22;82;944.1;9;3.3;7;
82792;29/03/2008;1800;28.6;24.2;71;939;9;2.5;7;
82792;30/03/2008;0000;22.2;21.6;94;943.9;9;1.1;10;
82792;30/03/2008;1200;24.2;22.5;86;943.4;9;3.3;10;
82792;30/03/2008;1800;27;23.6;75;939.7;9;1.3;10;
82792;31/03/2008;0000;21.4;20.8;94;944.1;9;1.3;10;
82792;31/03/2008;1200;24.2;23;90;944;9;2.3;10;
82792;31/03/2008;1800;24.4;22.6;86;940.4;18;0.8;10;
82792;01/04/2008;0000;23;22.4;96;943.2;0;0;10;
82792;01/04/2008;1200;23.6;21.8;84;943.7;9;1;10;
82792;01/04/2008;1800;27.6;23.8;73;939.9;18;3.3;10;
82792;02/04/2008;0000;22.8;22;93;943.3;18;0.3;10;
82792;02/04/2008;1200;22.2;21.8;95;944.3;18;0.3;10;
82792;02/04/2008;1800;27.2;24.2;79;940;14;2;10;
82792;03/04/2008;0000;22.6;21.8;92;943.1;18;0.8;10;
82792;03/04/2008;1200;23.4;22.4;92;944.3;9;2;10;
82792;03/04/2008;1800;27.2;23.8;76;940.2;27;1.3;8;
82792;04/04/2008;0000;23;22;92;943.2;27;1.3;8;
